year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,school_status,lowest_grade_offered,highest_grade_offered,elem_cedp,middle_cedp,high_cedp,enrollment,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,magnet,shared_time,virtual,lunch_program,teachers_fte,gleaid,school_id,geo_longitude,geo_latitude,leaid,geocode_accuracy,geocode_accuracy_detailed,state_leaid,state_fips_geo,seasch,county_fips_geo,street_mailing,puma,city_mailing,tract,state_mailing,block_group,zip_mailing,geoid_block,street_location,census_region,city_location,census_division,csa,zip_location,cbsa,phone,cbsa_name,fips,cbsa_type,latitude,cbsa_city,longitude,place_fips,geoid_place,place_name,urban_centric_locale,class_code,county_code,upper_chamber,congress_district_id,state_leg_district_upper,state_leg_district_lower,upper_chamber_name,lower_chamber,lower_chamber_name,lower_chamber_type,teachers_fte_crdc,teachers_certified_fte,teachers_uncertified_fte,teachers_first_year_fte,teachers_second_year_fte,teachers_current_sy,teachers_previous_sy,instructional_aides_fte,teachers_absent_fte,support_fte,counselors_fte,administration_fte,social_workers_fte,psychologists_fte,nurses_fte,law_enforcement_fte,security_guard_fte,law_enforcement_ind,salaries_teachers,salaries_total,salaries_instruc_staff,salaries_instructional_aides,salaries_support,salaries_administration,expenditures_nonpersonnel
mixed - most recent,"272124001028","SANFORD MIDDLE","MN","Minneapolis Public School District","Middle","Regular school","No","Open","6","8","No","Yes","No","738","","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","26","21240","2701028","-93.213351","44.938768","2721240","Not applicable","Point address","MN-030001","Minnesota","030001-030001324","27053","3524 42ND AVE S","01303","MINNEAPOLIS","109000","MN","1","55406","270531090001","3524 42ND AVE S","Midwest","MINNEAPOLIS","West north central","378","55406","33460","(612)668-4900","Minneapolis-St. Paul-Bloomington, MN-WI","Minnesota","Metropolitan statistical area","44.938768","Yes","-93.213351","43000","2743000","Minneapolis city","City, large","Minor civil division equivalent (incorporated)","27053","27062","2705","27063","2763A","State Senate District 62","2762A","State House District 62A","State house district","62.000","62.800","0.000","1.000","4.000","65.000","59.000","30.560","15.600","9.870","1.000","3.000","1.700","0.000","0.100","0.000","0.000","No","4094950","6173692.500","2790803","943653.500","753269.812","381818.625","243485.000"
mixed - most recent,"273282001675","SARTELL MIDDLE","MN","SARTELL-ST. STEPHEN SCHOOL DISTRICT","Middle","Regular school","No","Open","6","8","No","Yes","No","978","","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","No","Yes participating without using any Provision or the CEP","62","32820","2701675","-94.218964","45.628611","2732820","Not applicable","Point address","MN-010748","Minnesota","010748-010748050","27145","748 7TH STREET NORTH","00800","SARTELL","10102","MN","2","56377","271450101022","748 7TH STREET NORTH","Midwest","SARTELL","West north central","378","56377","41060","(320)656-3710","St. Cloud, MN","Minnesota","Metropolitan statistical area","45.628611","No","-94.218964","58612","2758612","Sartell city","Suburb, midsize","Minor civil division equivalent (incorporated)","27145","27014","2706","27013","2713B","State Senate District 14","2714A","State House District 14A","State house district","85.000","85.270","0.000","6.000","2.000","85.000","73.000","16.460","29.000","4.800","2.000","3.000","1.500","0.000","1.000","1.000","0.000","Yes","4048531","5004208.500","3124592","479197.500","172657.047","303821.938","470374.000"
mixed - most recent,"273282001424","SARTELL SENIOR HIGH","MN","SARTELL-ST. STEPHEN SCHOOL DISTRICT","High","Regular school","No","Open","9","12","No","No","Yes","1349","","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","No","Yes participating without using any Provision or the CEP","66","32820","2701424","-94.225356","45.66087","2732820","Not applicable","Point address","MN-010748","Minnesota","010748-010748020","27145","3101 PINECONE ROAD NORTH","00800","SARTELL","10101","MN","1","56377","271450101011","3101 PINECONE ROAD NORTH","Midwest","SARTELL","West north central","378","56377","41060","(320)656-0748","St. Cloud, MN","Minnesota","Metropolitan statistical area","45.66087","No","-94.225356","58612","2758612","Sartell city","Rural, fringe","Minor civil division equivalent (incorporated)","27145","27014","2706","27013","2713B","State Senate District 14","2714A","State House District 14A","State house district","76.000","76.660","0.000","4.000","4.000","82.000","73.000","11.980","35.000","8.880","3.000","3.000","0.500","0.000","1.000","1.000","0.000","Yes","3645122","4530732.000","2956495","304226.219","278230.875","303153.000","551730.000"
mixed - most recent,"273285001427","SAUK CENTRE ELEMENTARY","MN","SAUK CENTRE PUBLIC SCHOOL DISTRICT","Primary","Regular school","No","Open","Pre-K","4","Yes","No","No","390","","School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program","Yes","Yes","No","No","No","Yes participating without using any Provision or the CEP","37","32850","2701427","-94.942403","45.730181","2732850","Not applicable","Street address","MN-010743","Minnesota","010743-010743010","27145","903 STATE RD","00800","SAUK CENTRE","11500","MN","5","56378","271450115005","901 STATE RD","Midwest","SAUK CENTRE","West north central","378","56378","41060","(320)352-6521","St. Cloud, MN","Minnesota","Metropolitan statistical area","45.730181","","-94.942403","","","","Rural, fringe","","27145","27013","2707","27012","2712B","State Senate District 13","2713A","State House District 13A","State house district","43.000","43.750","0.000","4.000","3.750","45.000","41.000","26.900","12.000","0.500","0.000","1.500","0.000","0.000","0.500","0.000","0.000","No","1871838","2574484.250","1871360","487070.812","18736.270","196838.484","372359.000"
mixed - most recent,"273285005251","Sauk Centre Middle","MN","SAUK CENTRE PUBLIC SCHOOL DISTRICT","Middle","Regular school","No","Open","5","6","Yes","No","No","141","","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","No","Yes participating without using any Provision or the CEP","10","32850","2705251","-94.943246","45.728855","2732850","Not applicable","","MN-010743","Minnesota","010743-010743070","27145","903 STATE ROAD","00800","SAUK CENTRE","11500","MN","5","56378","271450115005","903 STATE ROAD","Midwest","SAUK CENTRE","West north central","378","56378","41060","(320)352-2258","St. Cloud, MN","Minnesota","Metropolitan statistical area","45.728855","No","-94.943246","58648","2758648","Sauk Centre city","Town, distant","Minor civil division equivalent (incorporated)","27145","27013","2707","27012","2712B","State Senate District 13","2713A","State House District 13A","State house district","","","","","","","","","","","","","","","","","","","","","","","","",""
mixed - most recent,"273285001429","SAUK CENTRE SECONDARY","MN","SAUK CENTRE PUBLIC SCHOOL DISTRICT","High","Regular school","No","Open","7","12","No","Yes","Yes","608","","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","No","Yes participating without using any Provision or the CEP","27","32850","2701429","-94.943246","45.728855","2732850","Not applicable","Point address","MN-010743","Minnesota","010743-010743030","27145","903 STATE RD","00800","SAUK CENTRE","11500","MN","5","56378","271450115005","903 STATE RD","Midwest","SAUK CENTRE","West north central","378","56378","41060","(320)352-2258","St. Cloud, MN","Minnesota","Metropolitan statistical area","45.728855","No","-94.943246","58648","2758648","Sauk Centre city","Town, distant","Minor civil division equivalent (incorporated)","27145","27013","2707","27012","2712B","State Senate District 13","2713A","State House District 13A","State house district","33.000","33.560","0.000","3.250","2.630","36.000","32.000","10.770","6.000","1.500","1.000","1.500","0.000","0.000","0.500","0.000","0.000","No","1871522","2640660.500","2136655","496417.688","61942.809","210777.484","371452.000"
mixed - most recent,"273288004195","Sauk Rapids ECFE","MN","SAUK RAPIDS-RICE PUBLIC SCHOOLS","Primary","Other/alternative school","No","Open","Pre-K","Pre-K","Yes","No","No","0","","School is not eligible for either Title I Targeted Assistance or Schoolwide program","No","No","No","No","No","No","10","32880","2704195","-94.162347","45.591133","2732880","Not applicable","Point address","MN-010047","Minnesota","010047-010047008","27009","30 4TH AVE S","00800","SAUK RAPIDS","21102","MN","2","56379","270090211022","30 4TH AVE S","Midwest","SAUK RAPIDS","West north central","378","56379","41060","(320)258-1101","St. Cloud, MN","Minnesota","Metropolitan statistical area","45.591133","No","-94.162347","58684","2758684","Sauk Rapids city","Suburb, midsize","Minor civil division equivalent (incorporated)","27009","27014","2706","27013","2713B","State Senate District 14","2714A","State House District 14A","State house district","4.000","4.500","0.000","0.500","1.000","10.000","8.000","-2.000","0.000","-2.000","0.000","-2.000","0.000","0.000","0.000","0.000","0.000","No","Not applicable","-2.000","Not applicable","-2.000","-2.000","-2.000","-2.000"
mixed - most recent,"273288002246","SAUK RAPIDS-RICE MIDDLE SCHOOL","MN","SAUK RAPIDS-RICE PUBLIC SCHOOLS","Middle","Regular school","No","Open","6","8","No","Yes","No","1045","","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","No","Yes participating without using any Provision or the CEP","57","32880","2702246","-94.153744","45.592397","2732880","Not applicable","Point address","MN-010047","Minnesota","010047-010047009","27009","901 1ST ST S","00800","SAUK RAPIDS","21102","MN","2","56379","270090211022","901 1ST ST S","Midwest","SAUK RAPIDS","West north central","378","56379","41060","(320)654-9073","St. Cloud, MN","Minnesota","Metropolitan statistical area","45.592397","No","-94.153744","58684","2758684","Sauk Rapids city","Suburb, midsize","Minor civil division equivalent (incorporated)","27009","27014","2706","27013","2713B","State Senate District 14","2714A","State House District 14A","State house district","70.000","70.910","0.000","6.860","6.550","70.000","61.000","0.500","28.000","10.200","3.000","2.800","1.000","0.000","0.500","0.000","0.000","No","4115929","4871010.000","2340491","11149.660","461833.562","282097.875","128675.000"
mixed - most recent,"273288012685","Sauk Rapids-Rice Online School (SRR","MN","SAUK RAPIDS-RICE PUBLIC SCHOOLS","High","Regular school","No","Added","6","12","No","Yes","Yes","0","","","","","","No","No","No","","","2712685","","","2732880","","","MN-010047","","010047-010047612","","1833 OSAUKA ROAD NE","","SAUK RAPIDS","","MN","","56379","","1833 OSAUKA ROAD NE","","SAUK RAPIDS","","378","56379","41060","(320)258-1822","","Minnesota","","45.609694","","-94.126325","","","","Rural, fringe","","27009","","2706","27013","2713B","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
mixed - most recent,"273288001434","SAUK RAPIDS-RICE SENIOR HIGH","MN","SAUK RAPIDS-RICE PUBLIC SCHOOLS","High","Regular school","No","Open","9","12","No","No","Yes","1394","","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","No","Yes participating without using any Provision or the CEP","77","32880","2701434","-94.126295","45.609649","2732880","Not applicable","Street address","MN-010047","Minnesota","010047-010047001","27009","1835 OSAUKA RD NE","00800","SAUK RAPIDS","20300","MN","1","56379","270090203001","1835 OSAUKA RD NE","Midwest","SAUK RAPIDS","West north central","378","56379","41060","(320)253-4700","St. Cloud, MN","Minnesota","Metropolitan statistical area","45.609649","No","-94.126295","58684","2758684","Sauk Rapids city","Rural, fringe","Minor civil division equivalent (incorporated)","27009","27014","2706","27013","2713B","State Senate District 14","2714A","State House District 14A","State house district","80.000","80.540","0.000","4.540","5.000","89.000","76.000","1.200","25.000","8.540","4.000","4.500","0.000","0.000","1.330","1.000","0.000","Yes","4545821","5431848.000","3200077","34786.211","437202.281","414038.500","592473.000"
mixed - most recent,"271311000658","SAWTOOTH MOUNTAIN ELEMENTARY","MN","COOK COUNTY PUBLIC SCHOOLS","Primary","Regular school","No","Open","Pre-K","5","Yes","No","No","185","","School is eligible for Title I Targeted Assistance (TAS) and provides TAS program","Yes","","No","No","No","Yes participating without using any Provision or the CEP","17","13110","2700658","-90.333652","47.756848","2713110","Not applicable","Street address","MN-010166","Minnesota","010166-010166060","27031","101 W 5TH ST","00300","GRAND MARAIS","480100","MN","3","55604","270314801003","101 W 5TH ST","Midwest","GRAND MARAIS","West north central","Not applicable","55604","Not applicable","(218)387-2271","","Minnesota","","47.756848","No","-90.333652","24992","2724992","Grand Marais city","Rural, remote","Minor civil division equivalent (incorporated)","27031","27006","2708","27003","2703A","State Senate District 6","2706A","State House District 6A","State house district","15.000","15.350","0.000","1.000","2.000","13.000","10.000","16.880","0.000","17.400","0.330","1.000","0.330","0.050","0.210","0.000","0.000","No","888026","1414834.000","730820","259157.000","267051.000","87500.000","442853.000"
mixed - most recent,"271227000599","Scandia Elementary","MN","FOREST LAKE PUBLIC SCHOOL DISTRICT","Primary","Regular school","No","Open","Pre-K","6","Yes","No","No","365","","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","No","Yes participating without using any Provision or the CEP","22","12270","2700599","-92.813279","45.255282","2712270","Not applicable","Point address","MN-010831","Minnesota","010831-010831630","27163","14351 SCANDIA TR N","01700","SCANDIA","70205","MN","2","55073","271630702052","14351 SCANDIA TR N","Midwest","SCANDIA","West north central","378","55073","33460","(651)982-3300","Minneapolis-St. Paul-Bloomington, MN-WI","Minnesota","Metropolitan statistical area","45.255282","No","-92.813279","58900","2758900","Scandia city","Rural, distant","Minor civil division equivalent (incorporated)","27163","27052","2706","27039","2739A","State Senate District 52","2752A","State House District 52A","State house district","22.000","22.000","0.000","1.000","1.000","22.000","21.000","10.000","5.000","1.000","1.000","1.000","0.000","1.000","1.000","0.000","0.000","No","1015798","1276689.000","1207677","102873.000","41954.000","116064.000","25511.000"
mixed - most recent,"271167000549","SCENIC HEIGHTS ELEMENTARY","MN","MINNETONKA PUBLIC SCHOOL DISTRICT","Primary","Regular school","No","Open","Kindergarten","5","Yes","No","No","906","","School is eligible for Title I Targeted Assistance (TAS) but provides no program","Yes","No","No","No","No","Yes participating without using any Provision or the CEP","63","11670","2700549","-93.493996","44.901224","2711670","Not applicable","Point address","MN-010276","Minnesota","010276-010276606","27053","5650 SCENIC HEIGHTS DR","01404","MINNETONKA","26207","MN","1","55345","270530262071","5650 SCENIC HEIGHTS DR","Midwest","MINNETONKA","West north central","378","55345","33460","(952)401-5400","Minneapolis-St. Paul-Bloomington, MN-WI","Minnesota","Metropolitan statistical area","44.901224","Yes","-93.493996","43252","2743252","Minnetonka city","City, small","Minor civil division equivalent (incorporated)","27053","27042","2703","27048","2748A","State Senate District 42","2742A","State House District 42A","State house district","62.000","61.900","1.000","1.000","2.470","68.000","57.000","76.420","17.000","5.000","1.000","1.000","1.500","0.300","0.750","0.000","0.000","No","4268050","6107409.500","4018427","5720761.000","233127.172","153521.156","226095.000"
